organoid_id,region_id,time_idx,condition,burden,burden_norm,delta_burden,pathology_z,target_positive
treated_pseudo_1,iAI,0,treated,0.0716556,0.49940625181904746,0.0,1.484245463575191,1
treated_pseudo_1,iAI,1,treated,0.0881466,0.6204720759549811,0.12106582413593364,1.9927852399215025,1
treated_pseudo_1,iAI,2,treated,0.03744685,0.24826863060686402,-0.3722034453481171,0.4293361145916919,1
treated_pseudo_1,iAI-b,0,treated,0.023356652,0.21317893898874096,0.0,0.2819410585971496,1
treated_pseudo_1,iAI-b,1,treated,0.1095636,0.9999999999908729,0.7868210610021319,3.587001006294057,1
treated_pseudo_1,iAI-b,2,treated,0.09266155,0.8457329806537414,-0.1542670193371315,2.938998846549688,1
treated_pseudo_1,iAIP,0,treated,0.007967305,0.024324210042902868,0.0,-0.5113475701757834,0
treated_pseudo_1,iAIP,1,treated,0.0875452,0.2672758019239806,0.24295159188107773,0.5091761744894343,1
treated_pseudo_1,iAIP,2,treated,0.0463087,0.14138062313590055,-0.12589517878808004,-0.019649417050618886,1
treated_pseudo_1,iAcb,0,treated,3.39768e-05,0.0018644620261518742,0.0,-0.6056902578397166,0
treated_pseudo_1,iAcb,1,treated,0.001468251,0.08056963087634843,0.07870516885019656,-0.2750873874587443,1
treated_pseudo_1,iAcb,2,treated,0.007560232,0.41486442139631263,0.3342947905199642,1.1291255621337017,1
treated_pseudo_1,iAu,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,iAu,1,treated,0.01700503,0.2472719790630252,0.2472719790630252,0.42514965687898576,1
treated_pseudo_1,iAu,2,treated,0.01657352,0.24099734551721635,-0.006274633545808844,0.3987929144802562,1
treated_pseudo_1,iBLA,0,treated,0.08841395,0.20162196587669481,0.0,0.23339572746355614,1
treated_pseudo_1,iBLA,1,treated,0.097152635,0.2216724404236018,0.020050474546906977,0.31761820655288875,1
treated_pseudo_1,iBLA,2,treated,0.005401914,0.011155011763469681,-0.21051742866013212,-0.56666509017353,0
treated_pseudo_1,iBLP,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,iBLP,1,treated,0.0894691,0.10415422011009916,0.10415422011009916,-0.17601977841422478,1
treated_pseudo_1,iBLP,2,treated,0.03842483,0.044731736448820225,-0.05942248366127893,-0.4256252865477123,1
treated_pseudo_1,iBMA,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,iBMA,1,treated,0.01063033,0.5459242040104246,0.5459242040104246,1.6796451907263474,1
treated_pseudo_1,iBMA,2,treated,0.000942,0.04837672961966561,-0.497547474390759,-0.41031440897251586,1
treated_pseudo_1,iCA,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,iCA,1,treated,0.00518367,0.3716525214599867,0.3716525214599867,0.9476129834521679,1
treated_pseudo_1,iCA,2,treated,0.00193219,0.13853182888566823,-0.23312069257431844,-0.03161584276332179,1
treated_pseudo_1,iCPu,0,treated,0.002987317,0.03305479149239004,0.0,-0.4746745621705648,1
treated_pseudo_1,iCPu,1,treated,0.030156335,0.38393798102879023,0.3508831895364002,0.9992183386878133,1
treated_pseudo_1,iCPu,2,treated,0.02107057,0.2665968904314712,-0.11734109059731901,0.506324391163927,1
treated_pseudo_1,iCauThal,0,treated,0.000108103,0.0011328274000275305,0.0,-0.6087635058995384,0
treated_pseudo_1,iCauThal,1,treated,0.0,0.0,-0.0011328274000275305,-0.6135219734254534,0
treated_pseudo_1,iCauThal,2,treated,6.8109e-05,0.0007137243313180492,0.0007137243313180492,-0.6105239579705397,0
treated_pseudo_1,iCg,0,treated,0.003872135,0.04045534708641329,0.0,-0.44358835833489463,1
treated_pseudo_1,iCg,1,treated,0.0347637,0.3632046789453223,0.322749331858909,0.912127626839945,1
treated_pseudo_1,iCg,2,treated,0.029944145,0.31285086371753235,-0.05035381522778998,0.7006152688571324,1
treated_pseudo_1,iCl,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,iCl,1,treated,0.07433225,0.5977474937816782,0.5977474937816782,1.8973301102971483,1
treated_pseudo_1,iCl,2,treated,0.08170285,0.6570186402580358,0.05927114647635756,2.146299923107682,1
treated_pseudo_1,iDEn,0,treated,0.001850815,0.00613073924030153,0.0,-0.5877696623636637,0
treated_pseudo_1,iDEn,1,treated,0.013494115,0.04469863295015519,0.03856789370985366,-0.42576433855456514,1
treated_pseudo_1,iDEn,2,treated,0.08305125,0.275103431370014,0.23040479841985878,0.5420563118545267,1
treated_pseudo_1,iDP,0,treated,0.0028497,0.019550315976522396,0.0,-0.5314004219045441,0
treated_pseudo_1,iDP,1,treated,0.0599255,0.41111782294665855,0.39156750697013615,1.1133878892500046,1
treated_pseudo_1,iDP,2,treated,0.06683175,0.45849802777974896,0.04738020483309041,1.3124095284370352,1
treated_pseudo_1,iDpMe,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,iDpMe,1,treated,6.822e-05,0.001662250931868977,0.001662250931868977,-0.6065396501880139,0
treated_pseudo_1,iDpMe,2,treated,0.000620949,0.015130065287204772,0.013467814355335795,-0.5499677865013133,0
treated_pseudo_1,iEct,0,treated,0.001599333,0.022475508166790385,0.0,-0.5191130848891152,0
treated_pseudo_1,iEct,1,treated,0.05635901,0.7920160401412469,0.7695405319744566,2.71335960352467,1
treated_pseudo_1,iEct,2,treated,0.01371729,0.19276977553844762,-0.5992462646027993,0.1962118985265584,1
treated_pseudo_1,iEn,0,treated,0.000263633,0.009257443038938638,0.0,-0.5746358712065924,0
treated_pseudo_1,iEn,1,treated,0.01188035,0.41717714932369865,0.40791970628476,1.1388402289386146,1
treated_pseudo_1,iEn,2,treated,0.0064198,0.22543055240193097,-0.19174659692176768,0.3334042422783637,1
treated_pseudo_1,iEnt,0,treated,0.002095573,0.07474012616482949,0.0,-0.29957435596008625,1
treated_pseudo_1,iEnt,1,treated,0.02181457,0.7780324111980372,0.7032922850332077,2.6546210488083104,1
treated_pseudo_1,iEnt,2,treated,0.006935195,0.24734874388899583,-0.5306836673090414,0.4254721092945125,1
treated_pseudo_1,iHipp,0,treated,0.001514363,0.18431064743930334,0.0,0.1606791365573875,1
treated_pseudo_1,iHipp,1,treated,0.00261879,0.3187286538350272,0.13441800639572385,0.7253050613158631,1
treated_pseudo_1,iHipp,2,treated,0.001346733,0.1639086739162772,-0.15481997991875,0.07498017794150498,1
treated_pseudo_1,iIC,0,treated,0.000495051,0.04841136147001149,0.0,-0.41016893708930646,1
treated_pseudo_1,iIC,1,treated,0.004972365,0.486250829461679,0.4378394679916675,1.4289858096546446,1
treated_pseudo_1,iIC,2,treated,0.000772253,0.07551912657342531,-0.4107317028882537,-0.29630214684253875,1
treated_pseudo_1,iIns,0,treated,0.0051872,0.013469443821930096,0.0,-0.5569432651268786,0
treated_pseudo_1,iIns,1,treated,0.1528434,0.3968837889136317,0.3834143450917016,1.0535975021996202,1
treated_pseudo_1,iIns,2,treated,0.09265205,0.24058674862385454,-0.15629704028977714,0.39706819279427275,1
treated_pseudo_1,iLDThal,0,treated,0.000427674,0.04056821722432133,0.0,-0.4431142447268835,1
treated_pseudo_1,iLDThal,1,treated,0.00047364,0.044928451124285215,0.004360233899963886,-0.424798982032966,1
treated_pseudo_1,iLDThal,2,treated,0.001429008,0.13555256330591287,0.09062411218162765,-0.044130316293885787,1
treated_pseudo_1,iLEnt,0,treated,0.012525295,0.12994904872139423,0.0,-0.06766800807356456,1
treated_pseudo_1,iLEnt,1,treated,0.05372995,0.5574444266860044,0.4274953779646101,1.7280361508070476,1
treated_pseudo_1,iLEnt,2,treated,0.020458585,0.21225637072306763,-0.3451880559629367,0.2780657893967934,1
treated_pseudo_1,iLS,0,treated,8.0461e-05,0.00294854655967055,0.0,-0.6011365358446713,0
treated_pseudo_1,iLS,1,treated,7.6781e-05,0.002813690525820764,-0.0001348560338497863,-0.6017030017138164,0
treated_pseudo_1,iLS,2,treated,0.01244826,0.45617472063340647,0.4533610301075857,1.3026504233797875,1
treated_pseudo_1,iM,0,treated,0.011902349,0.06124028704587657,0.0,-0.35628074040228197,1
treated_pseudo_1,iM,1,treated,0.08380595,0.5079737874103609,0.44673350036448434,1.5202335937063962,1
treated_pseudo_1,iM,2,treated,0.069326433,0.41801326772794534,-0.08996051968241559,1.1423523635094512,1
treated_pseudo_1,iM1,0,treated,0.03687983,0.5029008293469772,0.0,1.498924516785805,1
treated_pseudo_1,iM1,1,treated,0.0501431,0.6837614646279122,0.180860635280935,2.2586337714169757,1
treated_pseudo_1,iM1,2,treated,0.0171523,0.2338922358158418,-0.4498692288120704,0.36894773790593194,1
treated_pseudo_1,iM2,0,treated,0.3243713,0.9999999999967694,0.0,3.587001006318826,1
treated_pseudo_1,iM2,1,treated,0.2001839,0.598786098192919,-0.4012139018038504,1.9016927919934428,1
treated_pseudo_1,iM2,2,treated,0.13446905,0.38648024933099934,-0.2123058488619196,1.0098971951119526,1
treated_pseudo_1,iMDThal,0,treated,7.77815e-05,0.0017340691874971504,0.0,-0.6062379759548816,0
treated_pseudo_1,iMDThal,1,treated,0.0448549,0.999999999977706,0.9982659307902088,3.5870010062387494,1
treated_pseudo_1,iMDThal,2,treated,0.00392849,0.08758218165490096,-0.912417818322805,-0.2456310067667156,1
treated_pseudo_1,iMO,0,treated,0.001393864,0.03874910144079132,0.0,-0.4507554823784415,1
treated_pseudo_1,iMO,1,treated,0.005532593,0.15380482413464439,0.11505572269385306,0.032538724749735015,1
treated_pseudo_1,iMO,2,treated,0.002170165,0.060330092267434195,-0.0934747318672102,-0.3601040344851848,1
treated_pseudo_1,iMS,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,iMS,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,iMS,2,treated,0.000401489,0.038239305555352855,0.038239305555352855,-0.4528968917102118,1
treated_pseudo_1,iMamm,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,iMamm,1,treated,0.001484904,0.13892733676021768,0.13892733676021768,-0.029954502847601643,1
treated_pseudo_1,iMamm,2,treated,0.0,0.0,-0.13892733676021768,-0.6135219734254534,0
treated_pseudo_1,iPAG,0,treated,0.00023766,0.04841437127250707,0.0,-0.4101562943447592,1
treated_pseudo_1,iPAG,1,treated,0.0,0.0,-0.04841437127250707,-0.6135219734254534,0
treated_pseudo_1,iPAG,2,treated,0.00027758,0.05654658410259409,0.05654658410259409,-0.3759967474756971,1
treated_pseudo_1,iPMCo,0,treated,0.00826954,0.018528109624356907,0.0,-0.5356942231768697,0
treated_pseudo_1,iPMCo,1,treated,0.05664265,0.1269092632255337,0.10838115360117678,-0.08043669690246136,1
treated_pseudo_1,iPMCo,2,treated,0.01256304,0.028147802941297918,-0.09876146028423578,-0.495286480340836,0
treated_pseudo_1,iPRh,0,treated,0.003906999,0.043920296299065895,0.0,-0.4290337595434535,1
treated_pseudo_1,iPRh,1,treated,0.0791637,0.9999999999872957,0.9560797036882298,3.5870010062790314,1
treated_pseudo_1,iPRh,2,treated,0.028059218,0.3507560475092236,-0.6492439524780721,0.8598368644260764,1
treated_pseudo_1,iPS,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,iPS,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,iPS,2,treated,0.000829143,0.1050775380174949,0.1050775380174949,-0.17214136032658703,1
treated_pseudo_1,iPir,0,treated,0.004647798,0.042012427566872526,0.0,-0.4370478059953932,1
treated_pseudo_1,iPir,1,treated,0.012941533,0.12165617031743368,0.07964374275056116,-0.10250243437773844,1
treated_pseudo_1,iPir,2,treated,0.003743063,0.03332436584348386,-0.08833180447394982,-0.4735422089140419,1
treated_pseudo_1,iPnO,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,iPnO,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,iPnO,2,treated,0.01367385,0.37162856303210196,0.37162856303210196,0.9475123455252793,1
treated_pseudo_1,iPrL,0,treated,0.011516359,0.12393305985195913,0.0,-0.09293830756559418,1
treated_pseudo_1,iPrL,1,treated,0.00368015,0.039603858321383294,-0.08432920153057583,-0.44716505645940874,1
treated_pseudo_1,iPrL,2,treated,0.03156745,0.3397124620918579,0.3001086037704746,0.813448030101513,1
treated_pseudo_1,iRSA,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,iRSA,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,iRSA,2,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,iRSC,0,treated,0.000237463,0.003333205365046251,0.0,-0.5995207676933245,0
treated_pseudo_1,iRSC,1,treated,0.0497561,0.6984132242234696,0.6950800188584234,2.3201788242920025,1
treated_pseudo_1,iRSC,2,treated,0.027644375,0.38803678494481436,-0.31037643927865527,1.016435458726594,1
treated_pseudo_1,iRSC-b,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,iRSC-b,1,treated,0.00303572,0.18299817845866972,0.18299817845866972,0.15516608044401664,1
treated_pseudo_1,iRSC-b,2,treated,0.004026273,0.24271033724366,0.05971215878499028,0.4059883755913179,1
treated_pseudo_1,iS1,0,treated,0.001185918,0.01293757895618442,0.0,-0.5591773757175692,0
treated_pseudo_1,iS1,1,treated,0.0912126,0.9950689797261422,0.9821314007699578,3.5662881423584043,1
treated_pseudo_1,iS1,2,treated,0.04684363,0.5110329396461553,-0.4840360400799869,1.533083632971428,1
treated_pseudo_1,iS1-b,0,treated,0.001693441,0.0030898201603942804,0.0,-0.6005431128383982,0
treated_pseudo_1,iS1-b,1,treated,0.0513447,0.09686192506906648,0.0937721049086722,-0.20665123130925678,1
treated_pseudo_1,iS1-b,2,treated,0.04729327,0.08921033422038041,-0.007651590848686066,-0.23879191450086745,1
treated_pseudo_1,iS2,0,treated,0.003769693,0.009045901599629926,0.0,-0.5755244558835797,0
treated_pseudo_1,iS2,1,treated,0.1031674,0.2688203226095644,0.2597744210099345,0.5156639691219405,1
treated_pseudo_1,iS2,2,treated,0.08032935,0.20913342041829014,-0.05968690219127426,0.2649477648769338,1
treated_pseudo_1,iSC,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,iSC,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,iSC,2,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,iSN,0,treated,0.027359874,0.038825624462471474,0.0,-0.4504340456673935,1
treated_pseudo_1,iSN,1,treated,0.704686,0.9999999999985809,0.9611743755361094,3.5870010063264353,1
treated_pseudo_1,iSN,2,treated,0.0102849,0.014595011111311144,-0.9854049888872698,-0.5522152938625698,0
treated_pseudo_1,iSuC,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,iSuC,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,iSuC,2,treated,0.000113701,0.012402198560790178,0.012402198560790178,-0.5614262533713347,0
treated_pseudo_1,iSuM,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,iSuM,1,treated,0.00508561,0.06383223611876476,0.06383223611876476,-0.34539319875925306,1
treated_pseudo_1,iSuM,2,treated,0.0,0.0,-0.06383223611876476,-0.6135219734254534,0
treated_pseudo_1,iTC,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,iTC,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,iTC,2,treated,0.000466175,0.06434299886415915,0.06434299886415915,-0.34324772811001975,1
treated_pseudo_1,iTeA,0,treated,0.005715693,0.08624056419558072,0.0,-0.2512665017346346,1
treated_pseudo_1,iTeA,1,treated,0.0619418,0.9346015923685583,0.8483610281729776,3.3122934922369542,1
treated_pseudo_1,iTeA,2,treated,0.008942923,0.1349342459571631,-0.7996673464113953,-0.046727572526092095,1
treated_pseudo_1,iV,0,treated,0.001528388,0.029032831196068563,0.0,-0.4915688988189369,0
treated_pseudo_1,iV,1,treated,0.0477566,0.9999999999789962,0.9709671687829277,3.5870010062441695,1
treated_pseudo_1,iV,2,treated,0.007753983,0.15979385546279015,-0.8402061445162061,0.057695788470100984,1
treated_pseudo_1,iV-b,0,treated,0.000131099,0.005379472130433725,0.0,-0.5909253771225997,0
treated_pseudo_1,iV-b,1,treated,0.024370235,0.9999999999589664,0.9946205278285326,3.5870010061600333,1
treated_pseudo_1,iV-b,2,treated,0.01019215,0.4182212440537311,-0.5817787559052352,1.1432259728451601,1
treated_pseudo_1,iVLThal,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,iVLThal,1,treated,0.000239915,0.014450952353120227,0.014450952353120227,-0.5528204159867862,0
treated_pseudo_1,iVLThal,2,treated,0.0,0.0,-0.014450952353120227,-0.6135219734254534,0
treated_pseudo_1,iVMThal,0,treated,0.002985089,0.13215784975928252,0.0,-0.05838988855620183,1
treated_pseudo_1,iVMThal,1,treated,0.0,0.0,-0.13215784975928252,-0.6135219734254534,0
treated_pseudo_1,iVMThal,2,treated,7.85007e-05,0.0034754353108394794,0.0034754353108394794,-0.5989233275376104,0
treated_pseudo_1,iVO,0,treated,0.005630574,0.07894814771082197,0.0,-0.2818984647568287,1
treated_pseudo_1,iVO,1,treated,0.0452512,0.6344821010596693,0.5555339533488474,2.0516346723207297,1
treated_pseudo_1,iVO,2,treated,0.023505985,0.3295852209505399,-0.3048968801091294,0.7709083209658576,1
treated_pseudo_1,iVTA,0,treated,0.0673404,0.6357717183282174,0.0,2.057051739292359,1
treated_pseudo_1,iVTA,1,treated,0.10591915,0.9999999999905588,0.36422828166234134,3.587001006292738,1
treated_pseudo_1,iVTA,2,treated,0.00180397,0.01703157549869847,-0.9829684244918603,-0.5419804491616897,0
treated_pseudo_1,iot,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,iot,1,treated,0.000889125,0.03941505465401684,0.03941505465401684,-0.4479581306028441,1
treated_pseudo_1,iot,2,treated,0.01323179,0.5865673848114421,0.5471523301574253,1.8503678056514745,1
treated_pseudo_2,cAI,0,treated,0.02158814,0.20570717490733506,0.0,0.2505557418738748,1
treated_pseudo_2,cAI,1,treated,0.024165279,0.23237945421428696,0.0266722793069519,0.362593264025246,1
treated_pseudo_2,cAI,2,treated,0.029240545,0.2849062726393221,0.05252681842503515,0.5832333718731741,1
treated_pseudo_2,cAI-b,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_2,cAI-b,1,treated,0.00877132,0.11279453009421112,0.11279453009421112,-0.13972595777373134,1
treated_pseudo_2,cAI-b,2,treated,0.008659045,0.11135073305267945,-0.0014437970415316637,-0.1457906604247915,1
treated_pseudo_2,cAIP,0,treated,0.000206558,0.003466138082145111,0.0,-0.5989623807603891,0
treated_pseudo_2,cAIP,1,treated,0.008346265,0.14005415892957362,0.13658802084742852,-0.0252212604311214,1
treated_pseudo_2,cAIP,2,treated,0.0,0.0,-0.14005415892957362,-0.6135219734254534,0
treated_pseudo_2,cAcb,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_2,cAcb,1,treated,0.001384581,0.260220944585255,0.260220944585255,0.47954208411920424,1
treated_pseudo_2,cAcb,2,treated,0.0,0.0,-0.260220944585255,-0.6135219734254534,0
treated_pseudo_2,cAu,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_2,cAu,1,treated,0.003892975,0.25222872035687843,0.25222872035687843,0.44597056258853096,1
treated_pseudo_2,cAu,2,treated,0.0,0.0,-0.25222872035687843,-0.6135219734254534,0
treated_pseudo_2,cBLA,0,treated,0.000112274,0.0005687099123028146,0.0,-0.6111330943700094,0
treated_pseudo_2,cBLA,1,treated,0.0,0.0,-0.0005687099123028146,-0.6135219734254534,0
treated_pseudo_2,cBLA,2,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_2,cBLP,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_2,cBLP,1,treated,0.01820485,0.8800437970598879,0.8800437970598879,3.0831222193179593,1
treated_pseudo_2,cBLP,2,treated,0.0,0.0,-0.8800437970598879,-0.6135219734254534,0
treated_pseudo_2,cBMA,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_2,cBMA,1,treated,0.001331545,0.023535882080580568,0.023535882080580568,-0.5146589598971038,0
treated_pseudo_2,cBMA,2,treated,0.0,0.0,-0.023535882080580568,-0.6135219734254534,0
treated_pseudo_2,cCA,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_2,cCA,1,treated,0.00115129,0.09355741909191244,0.09355741909191244,-0.2205318846030395,1
treated_pseudo_2,cCA,2,treated,0.0,0.0,-0.09355741909191244,-0.6135219734254534,0
treated_pseudo_2,cCPu,0,treated,0.000248176,0.006531706886920899,0.0,-0.5860853885498997,0
treated_pseudo_2,cCPu,1,treated,0.005917504,0.26351942838686865,0.25698772149994775,0.49339744112624134,1
treated_pseudo_2,cCPu,2,treated,0.003138793,0.13756188834035146,-0.12595754004651719,-0.03569010031292373,1
treated_pseudo_2,cCauThal,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_2,cCauThal,1,treated,0.02555945,0.9999999999608756,0.9999999999608756,3.5870010061680535,1
treated_pseudo_2,cCauThal,2,treated,0.00197686,0.07734360480850161,-0.9226563951523741,-0.28863838409003273,1
treated_pseudo_2,cCg,0,treated,0.0016014,0.0570967917886336,0.0,-0.3736855874468487,1
treated_pseudo_2,cCg,1,treated,0.0,0.0,-0.0570967917886336,-0.6135219734254534,0
treated_pseudo_2,cCg,2,treated,0.014287865,0.5094237873167887,0.5094237873167887,1.5263243516339928,1
treated_pseudo_2,cCl,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_2,cCl,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_2,cCl,2,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_2,cDEn,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_2,cDEn,1,treated,0.0084498,0.999999999881654,0.999999999881654,3.587001005835281,1
treated_pseudo_2,cDEn,2,treated,0.0,0.0,-0.999999999881654,-0.6135219734254534,0
treated_pseudo_2,cDP,0,treated,0.000771109,0.009640136202875302,0.0,-0.5730283597772802,0
treated_pseudo_2,cDP,1,treated,0.050441017,0.6305960299925802,0.620955893789705,2.03531114150245,1
treated_pseudo_2,cDP,2,treated,0.005383162,0.06729841680247879,-0.5632976131901014,-0.3308334271453195,1
treated_pseudo_2,cDpMe,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
